,STRUCTURE_ID,COUNTY,OWNER,AGE,CONDITION,COLOR,COORDINATES
8244,88E00090001,Van Buren,STATE HIGHWAY AGENCY,32.0,Good,Green,"[-85.39361166999998, 35.75353499300007]"
8245,88S44600001,Van Buren,STATE HIGHWAY AGENCY,29.0,Good,Green,"[-85.33745305599996, 35.730768143000034]"
8246,89S43980005,Warren,COUNTY HIGHWAY AGENCY,68.0,Poor,Orange,"[-85.72951891999998, 35.582528729000046]"
8247,890A5300001,Warren,COUNTY HIGHWAY AGENCY,35.0,Good,Green,"[-85.96522294799996, 35.74180557600005]"
8248,79014500007,Shelby,STATE HIGHWAY AGENCY,36.0,Fair,Yellow,"[-89.83266544199995, 35.020315749000076]"
8249,79014500011,Shelby,STATE HIGHWAY AGENCY,15.0,Good,Green,"[-89.77308642899999, 35.02054509800007]"
8250,79014500013,Shelby,STATE HIGHWAY AGENCY,70.0,Fair,Yellow,"[-89.73672470699995, 35.02073364600005]"
8251,79S81110011,Shelby,STATE HIGHWAY AGENCY,57.0,Fair,Yellow,"[-89.93390894899994, 35.05167964800006]"
8252,860A4250001,Unicoi,COUNTY HIGHWAY AGENCY,22.0,Fair,Yellow,"[-82.32119107699998, 36.17741304200007]"
8253,860A4550003,Unicoi,CITY OR MUNICIPAL HIGHWAY AGENCY,20.0,Good,Green,"[-82.43016774899996, 36.13663193300005]"
8254,860A4820001,Unicoi,COUNTY HIGHWAY AGENCY,18.0,Good,Green,"[-82.27946183099994, 36.177317695000056]"
8255,86I00260045,Unicoi,STATE HIGHWAY AGENCY,25.0,Good,Green,"[-82.47361595499996, 36.10047922100006]"
8256,86I00260043,Unicoi,STATE HIGHWAY AGENCY,25.0,Fair,Yellow,"[-82.46977466899995, 36.10342598600005]"
8257,86I00260040,Unicoi,STATE HIGHWAY AGENCY,25.0,Good,Green,"[-82.44970615599993, 36.11239708000005]"
8258,86I00260039,Unicoi,STATE HIGHWAY AGENCY,25.0,Good,Green,"[-82.44970615599993, 36.11239708000005]"
8259,89003880005,Warren,STATE HIGHWAY AGENCY,59.0,Good,Green,"[-85.93867918799998, 35.66352298900006]"
8260,89S42570003,Warren,STATE HIGHWAY AGENCY,59.0,Fair,Yellow,"[-85.93723344999995, 35.67623161400007]"
8261,89S42570007,Warren,STATE HIGHWAY AGENCY,43.0,Fair,Yellow,"[-85.91052262799997, 35.77165093600007]"
8262,90039570001,Washington,CITY OR MUNICIPAL HIGHWAY AGENCY,30.0,Fair,Yellow,"[-82.41051649299999, 36.340881325000055]"
8263,700A2970001,Polk,COUNTY HIGHWAY AGENCY,34.0,Good,Green,"[-84.65843993299995, 35.10868396300003]"
8264,700A3080003,Polk,COUNTY HIGHWAY AGENCY,22.0,Good,Green,"[-84.59908566899998, 35.20818809200006]"
8265,700A3170001,Polk,COUNTY HIGHWAY AGENCY,103.0,Poor,Orange,"[-84.61129182199994, 35.231977037000036]"
8266,700A3170003,Polk,COUNTY HIGHWAY AGENCY,105.0,Fair,Yellow,"[-84.62194370399999, 35.22594846000004]"
8267,71F00130007,Putnam,STATE HIGHWAY AGENCY,31.0,Good,Green,"[-85.59152953299997, 36.04185223500008]"
8268,70SR0680003,Polk,STATE HIGHWAY AGENCY,56.0,Fair,Yellow,"[-84.33145910599995, 35.177979066000034]"
8269,70SR0680005,Polk,STATE HIGHWAY AGENCY,54.0,Fair,Yellow,"[-84.31807517699997, 35.16793398400006]"
8270,720A3750001,Rhea,COUNTY HIGHWAY AGENCY,22.0,Good,Green,"[-84.83459164899995, 35.592770693000034]"
8271,890A5300003,Warren,COUNTY HIGHWAY AGENCY,22.0,Good,Green,"[-85.96707638099997, 35.71987177300008]"
8272,890A5190007,Warren,COUNTY HIGHWAY AGENCY,14.0,Fair,Yellow,"[-85.95837484499998, 35.69088985500008]"
8273,900A8730001,Washington,COUNTY HIGHWAY AGENCY,98.0,Poor,Orange,"[-82.59928246899995, 36.222741333000045]"
8274,900A9060001,Washington,COUNTY HIGHWAY AGENCY,23.0,Good,Green,"[-82.60327288499997, 36.21065385300005]"
8275,900A9120003,Washington,COUNTY HIGHWAY AGENCY,34.0,Good,Green,"[-82.60506029799996, 36.18450822700004]"
8276,900A9180001,Washington,COUNTY HIGHWAY AGENCY,83.0,Poor,Orange,"[-82.56466490299994, 36.207252450000055]"
8277,900A9580001,Washington,COUNTY HIGHWAY AGENCY,35.0,Fair,Yellow,"[-82.46368842899994, 36.23537539400007]"
8278,900A9690001,Washington,COUNTY HIGHWAY AGENCY,25.0,Good,Green,"[-82.54734066399999, 36.24791612900003]"
8279,860A4840001,Unicoi,COUNTY HIGHWAY AGENCY,18.0,Good,Green,"[-82.54992899399997, 36.026123863000066]"
8280,86SR0360007,Unicoi,COUNTY HIGHWAY AGENCY,67.0,Fair,Yellow,"[-82.48520735599999, 36.08779698300003]"
8281,860A6020001,Unicoi,COUNTY HIGHWAY AGENCY,31.0,Good,Green,"[-82.53266790799995, 36.04607333300004]"
8282,89SR0560007,Warren,STATE HIGHWAY AGENCY,44.0,Good,Green,"[-85.76957691499996, 35.67931383600006]"
8283,89SR0560009,Warren,STATE HIGHWAY AGENCY,65.0,Good,Green,"[-85.78218918599998, 35.70808925000006]"
8284,89SR0560013,Warren,STATE HIGHWAY AGENCY,65.0,Fair,Yellow,"[-85.78958976899997, 35.77197354600003]"
8285,89SR0560015,Warren,STATE HIGHWAY AGENCY,65.0,Good,Green,"[-85.79094896899994, 35.78252942800003]"
8286,90025710005,Washington,COUNTY HIGHWAY AGENCY,36.0,Fair,Yellow,"[-82.48958821499997, 36.20671697000006]"
8287,90025730003,Washington,COUNTY HIGHWAY AGENCY,30.0,Good,Green,"[-82.59817643799994, 36.26016264200007]"
8288,90025770001,Washington,COUNTY HIGHWAY AGENCY,68.0,Fair,Yellow,"[-82.54684913799997, 36.27366929600004]"
8289,900B4940001,Washington,CITY OR MUNICIPAL HIGHWAY AGENCY,30.0,Good,Green,"[-82.33514908899997, 36.31310561400005]"
8290,900B4940003,Washington,CITY OR MUNICIPAL HIGHWAY AGENCY,30.0,Fair,Yellow,"[-82.33432589199998, 36.313391212000056]"
8291,90I00260027,Washington,STATE HIGHWAY AGENCY,49.0,Fair,Yellow,"[-82.40288589199997, 36.35938158600004]"
8292,830B1100003,Sumner,COUNTY HIGHWAY AGENCY,55.0,Good,Green,"[-86.26547668099994, 36.50932424300004]"
8293,900A3010001,Washington,COUNTY HIGHWAY AGENCY,10.0,Good,Green,"[-82.43851615699998, 36.38072159200004]"
8294,720A3930001,Rhea,COUNTY HIGHWAY AGENCY,41.0,Fair,Yellow,"[-84.89781201299996, 35.58098873800003]"
8295,720A4420001,Rhea,COUNTY HIGHWAY AGENCY,80.0,Good,Green,"[-84.93868052499994, 35.48583232500005]"
8296,720A4890001,Rhea,COUNTY HIGHWAY AGENCY,32.0,Good,Green,"[-85.04464156999995, 35.43292490700003]"
8297,720A1390001,Rhea,CITY OR MUNICIPAL HIGHWAY AGENCY,41.0,Fair,Yellow,"[-85.00597177499998, 35.503242827000065]"
8298,72SR0290001,Rhea,STATE HIGHWAY AGENCY,58.0,Good,Green,"[-85.03116425399998, 35.47406186400008]"
8299,72SR0290004,Rhea,STATE HIGHWAY AGENCY,58.0,Fair,Yellow,"[-85.01393408599995, 35.48789797100005]"
8300,72SR0290028,Rhea,STATE HIGHWAY AGENCY,58.0,Fair,Yellow,"[-85.00754865, 35.49402625500005]"
8301,73S24020001,Roane,COUNTY HIGHWAY AGENCY,78.0,Fair,Yellow,"[-84.37348145199996, 35.871308992000024]"
8302,73I00400035,Roane,STATE HIGHWAY AGENCY,10.0,Good,Green,"[-84.36068124899998, 35.87828323600007]"
8303,73023680001,Roane,COUNTY HIGHWAY AGENCY,58.0,Good,Green,"[-84.62638942099994, 35.835998363000044]"
8304,900B0880001,Washington,COUNTY HIGHWAY AGENCY,6.0,Good,Green,"[-82.53947087099993, 36.163113348000024]"
8305,83SR0520005,Sumner,STATE HIGHWAY AGENCY,47.0,Good,Green,"[-86.45814585499994, 36.57868145300006]"
8306,83SR0520009,Sumner,STATE HIGHWAY AGENCY,27.0,Good,Green,"[-86.28100927399998, 36.56735827700004]"
8307,83SR0520011,Sumner,STATE HIGHWAY AGENCY,27.0,Good,Green,"[-86.22784437299998, 36.55111661700005]"
8308,83S61240003,Sumner,STATE HIGHWAY AGENCY,63.0,Good,Green,"[-86.59126546899995, 36.49558756700003]"
8309,83S61240005,Sumner,STATE HIGHWAY AGENCY,63.0,Good,Green,"[-86.54828729799993, 36.523853375000044]"
8310,83SR0060029,Sumner,STATE HIGHWAY AGENCY,28.0,Good,Green,"[-86.46765407, 36.37821601100006]"
8311,83SR0060030,Sumner,STATE HIGHWAY AGENCY,28.0,Good,Green,"[-86.46765407, 36.37821601100006]"
8312,83SR1090029,Sumner,STATE HIGHWAY AGENCY,25.0,Good,Green,"[-86.47663939799997, 36.39007413500008]"
8313,83SR1090011,Sumner,COUNTY HIGHWAY AGENCY,86.0,Fair,Yellow,"[-86.47121481899995, 36.452397303000055]"
8314,90S23840005,Washington,COUNTY HIGHWAY AGENCY,32.0,Good,Green,"[-82.51556643999999, 36.34534620000005]"
8315,90S24520001,Washington,COUNTY HIGHWAY AGENCY,73.0,Fair,Yellow,"[-82.54196866799998, 36.18921273600006]"
8316,90026280003,Washington,COUNTY HIGHWAY AGENCY,36.0,Fair,Yellow,"[-82.50199213499997, 36.201297073000035]"
8317,90026300001,Washington,COUNTY HIGHWAY AGENCY,32.0,Fair,Yellow,"[-82.57086143999999, 36.21306972700006]"
8318,830B0580001,Sumner,COUNTY HIGHWAY AGENCY,34.0,Good,Green,"[-86.39138335999996, 36.45318219300003]"
8319,900A1200001,Washington,COUNTY HIGHWAY AGENCY,34.0,Fair,Yellow,"[-82.54270016799995, 36.348313836000045]"
8320,900A1200003,Washington,COUNTY HIGHWAY AGENCY,35.0,Fair,Yellow,"[-82.52583796799996, 36.33462672200005]"
8321,83I00650001,Sumner,STATE HIGHWAY AGENCY,49.0,Good,Green,"[-86.71558258499994, 36.345547890000034]"
8322,83SR0110003,Sumner,STATE HIGHWAY AGENCY,31.0,Fair,Yellow,"[-86.72482874699995, 36.35764062000004]"
8323,83SR0250003,Sumner,STATE HIGHWAY AGENCY,28.0,Good,Green,"[-86.61503219199994, 36.51324723400006]"
8324,83SR0250007,Sumner,STATE HIGHWAY AGENCY,27.0,Good,Green,"[-86.54158257799998, 36.45321079000007]"
8325,83SR0250009,Sumner,STATE HIGHWAY AGENCY,27.0,Good,Green,"[-86.53792543399999, 36.45160539400007]"
8326,79S80740009,Shelby,COUNTY HIGHWAY AGENCY,59.0,Fair,Yellow,"[-89.65112699899998, 35.08964832400005]"
8327,79S80740013,Shelby,COUNTY HIGHWAY AGENCY,64.0,Fair,Yellow,"[-89.65773329799998, 35.10939617500003]"
8328,79S80740015,Shelby,COUNTY HIGHWAY AGENCY,59.0,Good,Green,"[-89.66000187699996, 35.13748496100004]"
8329,73023710001,Roane,COUNTY HIGHWAY AGENCY,48.0,Fair,Yellow,"[-84.34109721599998, 35.996478479000075]"
8330,74I00240001,Robertson,STATE HIGHWAY AGENCY,45.0,Good,Green,"[-87.12549004299996, 36.46695327000003]"
8331,74I00240005,Robertson,STATE HIGHWAY AGENCY,45.0,Good,Green,"[-87.11146983999998, 36.45772444600004]"
8332,74I00240017,Robertson,STATE HIGHWAY AGENCY,45.0,Good,Green,"[-86.98565567799994, 36.37494449400003]"
8333,74I00240021,Robertson,STATE HIGHWAY AGENCY,46.0,Good,Green,"[-86.97217379299997, 36.368693981000035]"
8334,69S42350001,Pickett,STATE HIGHWAY AGENCY,31.0,Fair,Yellow,"[-85.12576167099996, 36.56879783000005]"
8335,69S42350003,Pickett,STATE HIGHWAY AGENCY,6.0,Good,Green,"[-85.12474030199996, 36.56666609200005]"
8336,69S42350007,Pickett,STATE HIGHWAY AGENCY,23.0,Good,Green,"[-85.04801891599999, 36.53627501100004]"
8337,83SR1090013,Sumner,CITY OR MUNICIPAL HIGHWAY AGENCY,77.0,Fair,Yellow,"[-86.50440244699996, 36.53937364400008]"
8338,83SR0520027,Sumner,STATE HIGHWAY AGENCY,77.0,Fair,Yellow,"[-86.51527477499997, 36.577898179000044]"
8339,850A0350001,Trousdale,COUNTY HIGHWAY AGENCY,29.0,Good,Green,"[-86.22873252799997, 36.41366233400004]"
8340,850A0360001,Trousdale,COUNTY HIGHWAY AGENCY,34.0,Good,Green,"[-86.17409160499994, 36.42835812100003]"
8341,850A0440001,Trousdale,COUNTY HIGHWAY AGENCY,31.0,Good,Green,"[-86.10479451699996, 36.424439464000045]"
8342,850A0440003,Trousdale,COUNTY HIGHWAY AGENCY,42.0,Good,Green,"[-86.09801368599994, 36.41939552100007]"
8343,850A0450001,Trousdale,COUNTY HIGHWAY AGENCY,28.0,Fair,Yellow,"[-86.11358130799994, 36.44328997300005]"
8344,850A0540001,Trousdale,COUNTY HIGHWAY AGENCY,32.0,Good,Green,"[-86.06370720999996, 36.38226356000007]"
8345,850A0540003,Trousdale,COUNTY HIGHWAY AGENCY,29.0,Good,Green,"[-86.06990595299999, 36.366629997000075]"
8346,850A0620003,Trousdale,COUNTY HIGHWAY AGENCY,31.0,Good,Green,"[-86.00437092999994, 36.42163001900008]"
8347,83I00650004,Sumner,STATE HIGHWAY AGENCY,49.0,Fair,Yellow,"[-86.71652301199998, 36.347435672000074]"
8348,83I00650005,Sumner,STATE HIGHWAY AGENCY,49.0,Good,Green,"[-86.71446051999999, 36.36642440400004]"
8349,83I00650007,Sumner,STATE HIGHWAY AGENCY,46.0,Good,Green,"[-86.71394136799995, 36.38071264400003]"
8350,83I00650009,Sumner,STATE HIGHWAY AGENCY,46.0,Good,Green,"[-86.71535490899998, 36.388896585000055]"
8351,83I00650011,Sumner,STATE HIGHWAY AGENCY,46.0,Good,Green,"[-86.71639435899993, 36.393755276000036]"
8352,79S81020001,Shelby,STATE HIGHWAY AGENCY,60.0,Fair,Yellow,"[-89.80126720099997, 35.11608317100007]"
8353,79I00400117,Shelby,STATE HIGHWAY AGENCY,30.0,Fair,Yellow,"[-89.79237093699999, 35.194506957000044]"
8354,79I00400131,Shelby,STATE HIGHWAY AGENCY,20.0,Fair,Yellow,"[-89.66472703999995, 35.261881155000026]"
8355,810A1900001,Stewart,COUNTY HIGHWAY AGENCY,53.0,Fair,Yellow,"[-87.69032494499999, 36.52979998300003]"
8356,810A1900005,Stewart,COUNTY HIGHWAY AGENCY,50.0,Fair,Yellow,"[-87.69557034599995, 36.50984312200006]"
8357,810A1900007,Stewart,COUNTY HIGHWAY AGENCY,53.0,Good,Green,"[-87.69607641099998, 36.50751237600008]"
8358,810A2280001,Stewart,COUNTY HIGHWAY AGENCY,41.0,Poor,Orange,"[-87.76808921999998, 36.52189905200004]"
8359,810A2090001,Stewart,COUNTY HIGHWAY AGENCY,32.0,Fair,Yellow,"[-87.70831215599998, 36.472331876000055]"
8360,810A1980001,Stewart,COUNTY HIGHWAY AGENCY,53.0,Good,Green,"[-87.67649042799997, 36.51030532800007]"
8361,810A1980007,Stewart,COUNTY HIGHWAY AGENCY,12.0,Good,Green,"[-87.64929316099995, 36.512676998000074]"
8362,89SR2870011,Warren,STATE HIGHWAY AGENCY,32.0,Fair,Yellow,"[-85.62108180199994, 35.79999847900007]"
8363,89S44440001,Warren,STATE HIGHWAY AGENCY,63.0,Fair,Yellow,"[-85.69734971899999, 35.77667600500007]"
8364,70F00190001,Polk,COUNTY HIGHWAY AGENCY,29.0,Good,Green,"[-84.67579350699998, 35.186438149000026]"
8365,70012210001,Polk,COUNTY HIGHWAY AGENCY,58.0,Good,Green,"[-84.32031929099998, 35.08642154700004]"
8366,70012210005,Polk,COUNTY HIGHWAY AGENCY,58.0,Fair,Yellow,"[-84.31400748399994, 35.121326905000046]"
8367,70S43130007,Polk,CITY OR MUNICIPAL HIGHWAY AGENCY,50.0,Poor,Orange,"[-84.65382669899998, 35.17455620800007]"
8368,63SR1490009,Montgomery,COUNTY HIGHWAY AGENCY,78.0,Fair,Yellow,"[-87.42671450799998, 36.448372591000066]"
8369,63018610003,Montgomery,COUNTY HIGHWAY AGENCY,37.0,Fair,Yellow,"[-87.43460124099994, 36.417591637000044]"
8370,63018610009,Montgomery,COUNTY HIGHWAY AGENCY,38.0,Good,Green,"[-87.44707206899994, 36.38811484900003]"
8371,850A0620005,Trousdale,COUNTY HIGHWAY AGENCY,31.0,Good,Green,"[-86.00433893999997, 36.42191754900006]"
8372,850A0880001,Trousdale,COUNTY HIGHWAY AGENCY,34.0,Good,Green,"[-86.13738149099999, 36.32643654200007]"
8373,890A5190003,Warren,COUNTY HIGHWAY AGENCY,40.0,Good,Green,"[-85.95147184099994, 35.677646512000024]"
8374,89S42900007,Warren,COUNTY HIGHWAY AGENCY,40.0,Good,Green,"[-85.93764307099997, 35.66926991300005]"
8375,89S42900013,Warren,COUNTY HIGHWAY AGENCY,50.0,Good,Green,"[-85.86461320699999, 35.66432204900008]"
8376,89S42900015,Warren,COUNTY HIGHWAY AGENCY,88.0,Fair,Yellow,"[-85.84763308799995, 35.67286554300006]"
8377,89S43220003,Warren,COUNTY HIGHWAY AGENCY,27.0,Good,Green,"[-85.83576628699996, 35.74329988900007]"
8378,89S43220005,Warren,COUNTY HIGHWAY AGENCY,58.0,Good,Green,"[-85.91457585699999, 35.813036305000026]"
8379,89S43990007,Warren,COUNTY HIGHWAY AGENCY,57.0,Fair,Yellow,"[-85.74370270799994, 35.741837513000064]"
8380,89F00200009,Warren,COUNTY HIGHWAY AGENCY,68.0,Fair,Yellow,"[-85.72901856899995, 35.76795442500003]"
8381,81S62650001,Stewart,COUNTY HIGHWAY AGENCY,38.0,Good,Green,"[-87.84531118399997, 36.59841172300003]"
8382,81S62650003,Stewart,COUNTY HIGHWAY AGENCY,39.0,Good,Green,"[-87.85380877599994, 36.59243923400004]"
8383,81S62660001,Stewart,COUNTY HIGHWAY AGENCY,11.0,Good,Green,"[-87.75462330999994, 36.562902363000035]"
8384,81S62660003,Stewart,COUNTY HIGHWAY AGENCY,35.0,Good,Green,"[-87.75956310999999, 36.58092203100006]"
8385,81018240001,Stewart,COUNTY HIGHWAY AGENCY,42.0,Fair,Yellow,"[-87.86340750899996, 36.36569841200003]"
8386,81018240005,Stewart,COUNTY HIGHWAY AGENCY,23.0,Good,Green,"[-87.83311912799996, 36.34831374100003]"
8387,810A1390001,Stewart,COUNTY HIGHWAY AGENCY,27.0,Fair,Yellow,"[-87.86421597599997, 36.536758098000064]"
8388,89SR1080001,Warren,STATE HIGHWAY AGENCY,46.0,Good,Green,"[-85.86606370099997, 35.52985307700004]"
8389,89SR1080005,Warren,STATE HIGHWAY AGENCY,75.0,Good,Green,"[-85.82417463899998, 35.589193962000024]"
8390,89SR1080007,Warren,STATE HIGHWAY AGENCY,75.0,Good,Green,"[-85.81208730199995, 35.604150436000054]"
8391,89S43990011,Warren,STATE HIGHWAY AGENCY,57.0,Fair,Yellow,"[-85.70362531299997, 35.826003607000075]"
8392,90S23860007,Washington,COUNTY HIGHWAY AGENCY,73.0,Fair,Yellow,"[-82.54372682199994, 36.25013903400003]"
8393,900A2310001,Washington,COUNTY HIGHWAY AGENCY,30.0,Good,Green,"[-82.64051318399999, 36.24863725200004]"
8394,90SR0810007,Washington,STATE HIGHWAY AGENCY,40.0,Fair,Yellow,"[-82.47134972299995, 36.21795876600004]"
8395,90SR0810009,Washington,STATE HIGHWAY AGENCY,40.0,Fair,Yellow,"[-82.46560118799994, 36.22594500900004]"
8396,90SR0810013,Washington,STATE HIGHWAY AGENCY,31.0,Fair,Yellow,"[-82.46522090999997, 36.23792576900007]"
8397,90SR0810029,Washington,STATE HIGHWAY AGENCY,88.0,Fair,Yellow,"[-82.48291451099999, 36.28154526000003]"
8398,830B1160001,Sumner,COUNTY HIGHWAY AGENCY,34.0,Good,Green,"[-86.30228560599994, 36.50837516100006]"
8399,830B1200001,Sumner,COUNTY HIGHWAY AGENCY,48.0,Good,Green,"[-86.25754105899995, 36.522528935000025]"
8400,71SR1410001,Putnam,STATE HIGHWAY AGENCY,49.0,Good,Green,"[-85.73505748199995, 36.092061940000065]"
8401,71SR2900001,Putnam,STATE HIGHWAY AGENCY,27.0,Good,Green,"[-85.53494603799999, 36.194865123000056]"
8402,72S43800001,Rhea,CITY OR MUNICIPAL HIGHWAY AGENCY,48.0,Fair,Yellow,"[-84.85292729899999, 35.69088642500003]"
8403,72F00180003,Rhea,COUNTY HIGHWAY AGENCY,4.0,Good,Green,"[-84.81867123899997, 35.70111136000003]"
8404,74019470003,Robertson,COUNTY HIGHWAY AGENCY,15.0,Good,Green,"[-86.82669251299995, 36.45999880000005]"
8405,74019470007,Robertson,CITY OR MUNICIPAL HIGHWAY AGENCY,78.0,Fair,Yellow,"[-86.85004319099994, 36.481706246000044]"
8406,72SR0290009,Rhea,STATE HIGHWAY AGENCY,17.0,Fair,Yellow,"[-84.91359240299994, 35.61158984000008]"
8407,72SR0290011,Rhea,STATE HIGHWAY AGENCY,7.0,Good,Green,"[-84.87559625299997, 35.670162452000056]"
8408,72SR0290015,Rhea,STATE HIGHWAY AGENCY,10.0,Good,Green,"[-84.85623382399996, 35.697718749000046]"
8409,89021380001,Warren,COUNTY HIGHWAY AGENCY,80.0,Fair,Yellow,"[-85.70167530899994, 35.58191582500007]"
8410,89021380003,Warren,COUNTY HIGHWAY AGENCY,57.0,Fair,Yellow,"[-85.67998539799999, 35.568866136000054]"
8411,900B1780001,Washington,COUNTY HIGHWAY AGENCY,32.0,Fair,Yellow,"[-82.42101454799996, 36.24889363600005]"
8412,900B1810001,Washington,COUNTY HIGHWAY AGENCY,88.0,Poor,Orange,"[-82.45736424499995, 36.22280550200003]"
8413,900B3450001,Washington,CITY OR MUNICIPAL HIGHWAY AGENCY,45.0,Fair,Yellow,"[-82.36902793099995, 36.29933823500005]"
8414,900B4020001,Washington,CITY OR MUNICIPAL HIGHWAY AGENCY,45.0,Fair,Yellow,"[-82.35649006099999, 36.29070382100008]"
8415,900B4090001,Washington,COUNTY HIGHWAY AGENCY,58.0,Fair,Yellow,"[-82.35281929199994, 36.29199801900006]"
8416,900A0660001,Washington,CITY OR MUNICIPAL HIGHWAY AGENCY,78.0,Fair,Yellow,"[-82.35610010999994, 36.31264751600003]"
8417,89SR1080011,Warren,STATE HIGHWAY AGENCY,75.0,Good,Green,"[-85.78900261199999, 35.629578313000025]"
8418,89S44550001,Warren,STATE HIGHWAY AGENCY,52.0,Good,Green,"[-85.70989491399996, 35.67507868100006]"
8419,89SR0010015,Warren,STATE HIGHWAY AGENCY,19.0,Good,Green,"[-85.60855801899999, 35.80234360500003]"
8420,89033930001,Warren,STATE HIGHWAY AGENCY,8.0,Good,Green,"[-85.78284888399997, 35.68015068100004]"
8421,90SR0670007,Washington,STATE HIGHWAY AGENCY,66.0,Fair,Yellow,"[-82.41374775299994, 36.25693975400003]"
8422,90SR0670011,Washington,STATE HIGHWAY AGENCY,43.0,Good,Green,"[-82.35386467, 36.29777210700007]"
8423,830B0750001,Sumner,COUNTY HIGHWAY AGENCY,24.0,Good,Green,"[-86.40852893699997, 36.44630023600007]"
8424,830B0850001,Sumner,COUNTY HIGHWAY AGENCY,98.0,Fair,Yellow,"[-86.31790383399994, 36.395442668000044]"
8425,830B1200005,Sumner,COUNTY HIGHWAY AGENCY,34.0,Good,Green,"[-86.24147639999995, 36.517517283000075]"
8426,830B1200007,Sumner,COUNTY HIGHWAY AGENCY,34.0,Good,Green,"[-86.23556127299997, 36.516014394000024]"
8427,830B1280001,Sumner,COUNTY HIGHWAY AGENCY,73.0,Fair,Yellow,"[-86.27583174299997, 36.55587324100003]"
8428,830B1500001,Sumner,COUNTY HIGHWAY AGENCY,34.0,Good,Green,"[-86.21925767999994, 36.56973024600006]"
8429,840A5630005,Tipton,COUNTY HIGHWAY AGENCY,6.0,Fair,Yellow,"[-89.56754349199997, 35.445464756000035]"
8430,83SR0250015,Sumner,STATE HIGHWAY AGENCY,28.0,Good,Green,"[-86.48789009099994, 36.40138888600006]"
8431,83SR0250017,Sumner,STATE HIGHWAY AGENCY,16.0,Good,Green,"[-86.46898141099996, 36.394661402000054]"
8432,84S80710003,Tipton,STATE HIGHWAY AGENCY,27.0,Fair,Yellow,"[-89.77929728999999, 35.438986890000024]"
8433,740A2120001,Robertson,COUNTY HIGHWAY AGENCY,48.0,Fair,Yellow,"[-86.82478357699995, 36.52789257400008]"
8434,740A2200001,Robertson,COUNTY HIGHWAY AGENCY,43.0,Good,Green,"[-86.81271576199998, 36.53143671400005]"
8435,74I00650007,Robertson,STATE HIGHWAY AGENCY,49.0,Good,Green,"[-86.69247034699998, 36.45539231600003]"
8436,740A2560001,Robertson,COUNTY HIGHWAY AGENCY,58.0,Good,Green,"[-86.69079106099997, 36.44723719700005]"
8437,740A2620001,Robertson,COUNTY HIGHWAY AGENCY,40.0,Good,Green,"[-86.75229920599998, 36.44560119700003]"
8438,740A2620003,Robertson,COUNTY HIGHWAY AGENCY,43.0,Good,Green,"[-86.73714004599998, 36.447349780000025]"
8439,900B4720001,Washington,CITY OR MUNICIPAL HIGHWAY AGENCY,53.0,Fair,Yellow,"[-82.34054310299996, 36.302261577000024]"
8440,90I00260057,Washington,STATE HIGHWAY AGENCY,41.0,Fair,Yellow,"[-82.33896860599998, 36.311144959000046]"
8441,83SR1090017,Sumner,STATE HIGHWAY AGENCY,77.0,Good,Green,"[-86.51638623699995, 36.58234944800006]"
8442,83SR1090025,Sumner,STATE HIGHWAY AGENCY,77.0,Good,Green,"[-86.53519451099999, 36.60175459100003]"
8443,83S61260003,Sumner,STATE HIGHWAY AGENCY,58.0,Good,Green,"[-86.68038399599999, 36.341593673000034]"
8444,83SR1740001,Sumner,STATE HIGHWAY AGENCY,36.0,Good,Green,"[-86.66111464399995, 36.36168437500004]"
8445,83SR1740005,Sumner,STATE HIGHWAY AGENCY,36.0,Good,Green,"[-86.65553849099996, 36.36506626500005]"
8446,83S61260007,Sumner,STATE HIGHWAY AGENCY,53.0,Fair,Yellow,"[-86.63556364899995, 36.36780517900007]"
8447,830B0880001,Sumner,COUNTY HIGHWAY AGENCY,40.0,Good,Green,"[-86.32783178499994, 36.38883717700003]"
8448,830B0900001,Sumner,COUNTY HIGHWAY AGENCY,33.0,Good,Green,"[-86.33182555199994, 36.44564855700003]"
8449,830B0920001,Sumner,COUNTY HIGHWAY AGENCY,48.0,Good,Green,"[-86.28032913699997, 36.411234498000056]"
8450,830B0930001,Sumner,COUNTY HIGHWAY AGENCY,26.0,Good,Green,"[-86.28325741999998, 36.40783044700004]"
8451,830B0990001,Sumner,COUNTY HIGHWAY AGENCY,34.0,Good,Green,"[-86.26997863099996, 36.45532098100006]"
8452,830B1040001,Sumner,COUNTY HIGHWAY AGENCY,78.0,Good,Green,"[-86.34824018699999, 36.45412282600006]"
8453,840A3390001,Tipton,COUNTY HIGHWAY AGENCY,13.0,Good,Green,"[-89.96250953399993, 35.44672175200003]"
8454,840A3390003,Tipton,COUNTY HIGHWAY AGENCY,30.0,Fair,Yellow,"[-89.96227686199995, 35.44715967900004]"
8455,84S80710005,Tipton,STATE HIGHWAY AGENCY,67.0,Fair,Yellow,"[-89.75329361199994, 35.43529908600004]"
8456,84S80710009,Tipton,STATE HIGHWAY AGENCY,34.0,Fair,Yellow,"[-89.72962696499997, 35.434503362000044]"
